|||Sütunlar|||||
Satırlar||||||||
||||||||
|||Meyveler, İçecek Ve Baharat Bitkileri Alanı - Dekar|Nadas Alanı - Dekar|Sebze Alanı - Dekar|Süs Bitkileri Alanı - Dekar|Tahıllar Ve Diğer Bitkisel Ürünlerin Alanı - Dekar|
||2017|815288.0|0.0|25541.0|10.0|130620.0|
||2018|809052.0|0.0|25041.0|0.0|118522.0|
||2019|810588.0|0.0|23946.0|0.0|109717.0|
||2020|811753.0|70.0|24670.0|0.0|115481.0|
||2021|817380.0|0.0|25384.0|0.0|113512.0|
|Tunceli-62|2004|13860.0|201700.0|4910.0|0.0|380020.0|
||2005|17390.0|304310.0|5520.0|0.0|389220.0|
||2006|15579.0|307364.0|10979.0|0.0|394385.0|
||2007|10987.0|108435.0|5535.0|0.0|329582.0|
||2008|17257.0|489480.0|6013.0|0.0|337647.0|
||2009|17663.0|142988.0|5812.0|0.0|395001.0|
||2010|19381.0|137290.0|3393.0|0.0|367306.0|
||2011|21394.0|167103.0|4091.0|0.0|338535.0|
||2012|21887.0|190214.0|4425.0|0.0|345702.0|
||2013|22023.0|268682.0|4351.0|0.0|322027.0|
||2014|22306.0|273547.0|4053.0|0.0|318005.0|
||2015|22306.0|319007.0|4064.0|0.0|304547.0|
||2016|22337.0|284384.0|4341.0|0.0|281090.0|
||2017|22586.0|186151.0|4573.0|0.0|288971.0|
||2018|23202.0|193329.0|4557.0|0.0|288434.0|
||2019|23839.0|157347.0|4718.0|0.0|296080.0|
||2020|26711.0|158407.0|5227.0|0.0|293690.0|
||2021|26891.0|152337.0|4584.0|0.0|297808.0|
|Uşak-64|2004|76850.0|82520.0|72580.0|0.0|2039680.0|
||2005|75980.0|80860.0|69200.0|0.0|2086820.0|
||2006|66535.0|87498.0|74570.0|0.0|1943717.0|
||2007|78237.0|96700.0|70947.0|0.0|1916273.0|
||2008|80044.0|16394.0|72241.0|0.0|1863349.0|
||2009|80471.0|24100.0|71845.0|0.0|1907269.0|
||2010|81052.0|14578.0|67188.0|0.0|2041190.0|
||2011|80748.0|6240.0|68069.0|0.0|2104174.0|
||2012|84024.0|7587.0|71598.0|0.0|2142058.0|
||2013|86067.0|10172.0|71919.0|0.0|2141600.0|
||2014|85720.0|14311.0|72804.0|0.0|2064065.0|
||2015|80273.0|14803.0|74096.0|0.0|2066992.0|
||2016|92965.0|22175.0|74244.0|0.0|1981063.0|
||2017|92440.0|27366.0|74189.0|0.0|1889730.0|
||2018|88659.0|30021.0|71373.0|0.0|1975519.0|
||2019|99201.0|28217.0|72620.0|0.0|1996943.0|
||2020|102837.0|40434.0|75004.0|0.0|2001829.0|
||2021|122937.0|37254.0|76385.0|0.0|2025246.0|
|Van-65|2004|35760.0|832490.0|17640.0|0.0|2128000.0|
||2005|38100.0|832490.0|16810.0|0.0|2186410.0|
||2006|37374.0|748727.0|13454.0|0.0|2262669.0|
||2007|39442.0|748727.0|13012.0|0.0|2359654.0|
||2008|41452.0|743289.0|12954.0|0.0|2096788.0|
||2009|43221.0|608512.0|13366.0|0.0|2010584.0|
||2010|39761.0|775880.0|12675.0|0.0|2204170.0|
||2011|41396.0|1142990.0|13746.0|0.0|2012944.0|
||2012|44077.0|1145843.0|13226.0|0.0|2203575.0|
||2013|45145.0|1129653.0|17619.0|0.0|2084882.0|
||2014|50009.0|1090793.0|16409.0|0.0|2146104.0|
||2015|52643.0|1039573.0|17435.0|0.0|2113995.0|
||2016|54233.0|977526.0|17808.0|0.0|2131177.0|
||2017|56630.0|852710.0|22588.0|0.0|2219269.0|
||2018|57427.0|1018025.0|22616.0|0.0|1801447.0|
||2019|58326.0|1011139.0|23570.0|0.0|1832762.0|
||2020|59060.0|861050.0|24379.0|0.0|1947792.0|
||2021|62699.0|791921.0|28317.0|0.0|2805679.0|
|Yalova-77|2004|66010.0|39610.0|6740.0|0.0|39480.0|
||2005|66060.0|15940.0|6980.0|0.0|50620.0|
||2006|62280.0|16907.0|6630.0|0.0|35223.0|
||2007|61382.0|17061.0|7761.0|0.0|29405.0|
||2008|58601.0|18861.0|8411.0|0.0|29780.0|
||2009|74833.0|10576.0|8146.0|0.0|30380.0|
||2010|81124.0|21485.0|8565.0|0.0|32514.0|
||2011|81315.0|18747.0|8517.0|3539.8|42052.0|
||2012|80700.0|13784.0|9013.0|9660.9|14813.0|
||2013|63358.0|15790.0|8526.0|2709.9|38910.0|
||2014|62747.0|21917.0|6585.0|2773.2|38577.0|
||2015|62587.0|22998.0|6458.0|2772.8|37717.0|
||2016|59757.0|11120.0|6465.0|2739.8|27081.0|
||2017|57310.0|13302.0|6444.0|3208.9|36443.0|
||2018|53890.0|13489.0|5875.0|3559.9|36007.0|
||2019|54056.0|14276.0|5640.0|3794.7|40175.0|
||2020|52037.0|14499.0|5649.0|3831.2|39014.0|
||2021|52154.0|9981.0|5920.0|3678.8|45705.0|
|Yozgat-66|2004|77250.0|2375570.0|90800.0|0.0|5453790.0|
||2005|73970.0|2463110.0|76330.0|0.0|5056220.0|
||2006|73500.0|2349662.0|47191.0|0.0|5007836.0|
||2007|70007.0|2125777.0|43443.0|0.0|5072676.0|
||2008|65341.0|2165534.0|41113.0|0.0|4997699.0|
||2009|62742.0|1641220.0|26408.0|0.0|4722785.0|
||2010|58611.0|2397402.0|37031.0|0.0|4902530.0|
||2011|62205.0|2683604.0|42994.0|0.0|4704445.0|
||2012|61855.0|2288115.0|31391.0|0.0|4604621.0|
||2013|77328.0|1576087.0|28597.0|0.0|4309410.0|
||2014|122612.0|1601843.0|27369.0|0.0|4537685.0|
||2015|122775.0|1661601.0|27655.0|0.0|4468413.0|
||2016|79070.0|1543318.0|32483.0|0.0|4402174.0|
||2017|58695.0|1436348.0|34447.0|0.0|4451098.0|
||2018|56529.0|1441059.0|32792.0|0.0|4578981.0|
||2019|55851.0|1340525.0|28369.0|0.0|4723646.0|
||2020|51480.0|1212705.0|28710.0|0.0|4937034.0|
||2021|53329.0|1252338.0|31075.0|0.0|4793582.0|
|Zonguldak-67|2004|261870.0|24930.0|32350.0|0.0|474840.0|
||2005|262110.0|26220.0|31880.0|0.0|475490.0|
||2006|258003.0|26400.0|24255.0|0.0|391514.0|
||2007|249241.0|0.0|24060.0|0.0|365829.0|
||2008|250321.0|0.0|24153.0|0.0|387627.0|
||2009|250671.0|6387.0|24068.0|0.0|405584.0|
||2010|250674.0|1190.0|24215.0|0.0|347779.0|
||2011|250587.0|8097.0|29463.0|0.4|273988.0|
||2012|250313.0|8097.0|29518.0|0.0|297125.0|
||2013|252068.0|8411.0|29727.0|0.5|268074.0|
||2014|252225.0|8309.0|29795.0|0.5|258582.0|
||2015|252206.0|7829.0|29642.0|0.4|246182.0|
||2016|256858.0|8317.0|30300.0|0.4|236960.0|
||2017|259009.0|8678.0|30541.0|0.4|229833.0|
||2018|262603.0|5812.0|30465.0|0.4|219336.0|
||2019|280392.0|5842.0|29583.0|0.4|167387.0|
||2020|281575.0|11950.0|29965.0|0.5|162952.0|
||2021|278033.0|8430.0|26595.0|0.5|92595.0|
||||||||
