|||Sütunlar||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||2020|564.0|47.0|311.0|38.0|0.0|0.0|0.0|0.0|53.0|0.0|93.0|5.0|0.0|111.0|0.0|0.0|0.0|0.0|0.0|0.0|194.0|142.0|104.0|101.0|0.0|0.0|0.0|0.0|2.0|2.0|0.0|0.0|0.0|0.0|17.0|35.0|0.0|0.0|3900.0|1150.0|5700.0|7759.0|450.0|3100.0|2150.0|4600.0|7600.0|350.0|0.0|0.0|0.0|0.0|0.0|650.0|400.0|300.0|800.0|20.0|0.0|0.0|
||2021|581.0|100.0|400.0|70.0|37.0|36.0|0.0|0.0|51.0|0.0|103.0|7.0|0.0|98.0|2.0|0.0|5.0|0.0|0.0|0.0|196.0|188.0|130.0|130.0|11.0|11.0|0.0|0.0|2.0|2.0|0.0|0.0|0.0|0.0|20.0|40.0|||4880.0|1945.0|4730.0|8360.0|530.0|4280.0|2300.0|2660.0|7900.0|352.0|0.0|0.0|0.0|0.0|0.0|400.0|280.0|144.0|378.0|13.0|||
|Konya(Cihanbeyli)-1222|2015|5250.0|1702.0|8850.0|2200.0|610.0|180.0|||100.0|0.0|1820.0|1650.0|0.0|1980.0|70.0|0.0|200.0||||2180.0|1520.0|3450.0|2380.0|412.0|261.0|||4.0|10.0|0.0|3.0|||45.0|255.0|||95.0|1455.0|1620.0|1950.0|80.0|3000.0|15000.0|30000.0|115000.0|11200.0||||||700.0|531.0|2935.0|3500.0|510.0|||
||2016|7050.0|1775.0|8500.0|2050.0|600.0|175.0|||110.0|0.0|1850.0|1400.0|0.0|2000.0|60.0|0.0|190.0||||2200.0|1600.0|3200.0|2300.0|415.0|250.0|||5.0|11.0|0.0|3.0|||44.0|240.0|||100.0|1500.0|1650.0|2000.0|82.0|5000.0|16000.0|24750.0|105000.0|10000.0||||||720.0|550.0|2950.0|3350.0|490.0|||
||2017|8000.0|2100.0|10150.0|2400.0|595.0|170.0|||120.0|0.0|2200.0|1450.0|0.0|2500.0|50.0|0.0|175.0||||2500.0|2000.0|3650.0|2850.0|410.0|245.0|||6.0|12.0|0.0|4.0|||40.0|230.0|||100.0|1450.0|1500.0|1900.0|80.0|5050.0|14000.0|22500.0|102000.0|10500.0||||||650.0|560.0|2880.0|3250.0|470.0|||
||2018|8400.0|2250.0|10200.0|2350.0|610.0|180.0|||135.0|0.0|2350.0|1430.0|0.0|2450.0|55.0|0.0|185.0||||2630.0|2130.0|3600.0|2800.0|420.0|255.0|||8.0|14.0|0.0|5.0|||43.0|235.0|||120.0|1460.0|1490.0|1910.0|85.0|5200.0|13800.0|22000.0|101500.0|10750.0||||||600.0|520.0|2600.0|3190.0|450.0|||
||2019|8450.0|2300.0|10000.0|2400.0|570.0|170.0|||140.0|0.0|2400.0|1350.0|0.0|2500.0|50.0|0.0|180.0||||2650.0|2200.0|3500.0|2750.0|400.0|240.0|||9.0|15.0|0.0|6.0|||45.0|234.0|||150.0|1745.0|1500.0|1900.0|80.0|7500.0|19000.0|28000.0|115200.0|12100.0||||||670.0|590.0|2680.0|3250.0|445.0|||
||2020|14365.0|3790.0|4037.0|1281.0|550.0|167.0|0.0|0.0|339.0|0.0|3186.0|886.0|0.0|2077.0|53.0|0.0|177.0|0.0|0.0|0.0|3931.0|3916.0|2425.0|1294.0|387.0|234.0|0.0|0.0|11.0|17.0|0.0|8.0|0.0|0.0|45.0|195.0|0.0|0.0|165.0|1740.0|1520.0|1900.0|85.0|12000.0|24000.0|35000.0|127000.0|13935.0|0.0|0.0|0.0|0.0|0.0|670.0|600.0|2690.0|3250.0|450.0|0.0|0.0|
||2021|14500.0|4000.0|4250.0|1400.0|570.0|175.0|0.0|0.0|360.0|0.0|3300.0|895.0|0.0|2150.0|55.0|0.0|180.0|0.0|0.0|0.0|4350.0|4310.0|2650.0|1450.0|395.0|260.0|0.0|0.0|8.0|13.0|0.0|4.0|0.0|0.0|15.0|90.0|||366.0|1850.0|1630.0|2100.0|120.0|29500.0|30000.0|40000.0|133100.0|15000.0|0.0|0.0|0.0|0.0|0.0|700.0|620.0|2700.0|3400.0|460.0|||
|Konya(Çumra)-1262|2015|28000.0|7000.0|2025.0|625.0|485.0|245.0|18.0|3.0|2780.0|0.0|5800.0|135.0|0.0|435.0|148.0|0.0|195.0|0.0|0.0|4.0|6900.0|7100.0|370.0|408.0|170.0|225.0|1.0|12.0|18.0|32.0|5.0|0.0|28.0|33.0|55.0|310.0|||700.0|2300.0|1250.0|4900.0|430.0|3500.0|22000.0|1900.0|69000.0|3500.0||||||680.0|860.0|990.0|3800.0|320.0|||
||2016|30780.0|7250.0|2020.0|650.0|490.0|280.0|5.0|2.0|2900.0|0.0|7100.0|140.0|0.0|450.0|150.0|0.0|200.0|0.0|0.0|2.0|8100.0|7150.0|380.0|420.0|220.0|300.0|2.0|10.0|20.0|33.0|6.0|0.0|25.0|30.0|60.0|270.0|||630.0|2350.0|1300.0|5000.0|460.0|3000.0|21000.0|1950.0|64000.0|3550.0||||||600.0|750.0|1000.0|4000.0|330.0|||
||2017|36000.0|8200.0|3820.0|1600.0|500.0|250.0|7.0|3.0|3100.0|0.0|8000.0|150.0|0.0|650.0|125.0|0.0|180.0|0.0|0.0|3.0|9000.0|8000.0|550.0|675.0|200.0|360.0|1.0|7.0|15.0|41.0|15.0|0.0|15.0|35.0|50.0|250.0|||650.0|2500.0|2000.0|5500.0|500.0|12000.0|25400.0|3400.0|79000.0|4007.0|0.0|0.0|47.0|48.0|3.0|750.0|1400.0|1240.0|4780.0|420.0|||
||2018|37520.0|9000.0|4150.0|1650.0|480.0|200.0|9.0|2.0|3150.0|0.0|8400.0|159.0|0.0|5965.0|130.0|0.0|150.0|0.0|0.0|2.0|9400.0|8800.0|500.0|700.0|205.0|300.0|1.0|3.0|14.0|37.0|15.0|0.0|13.0|36.0|60.0|240.0|||600.0|2550.0|2100.0|5700.0|520.0|2154.0|18300.0|1986.0|99250.0|4600.0|0.0|0.0|8.0|5.0|0.0|340.0|300.0|1500.0|7140.0|753.0|||
||2019|32000.0|9000.0|4000.0|1500.0|360.0|135.0|15.0|1.0|3000.0|0.0|8000.0|140.0|0.0|5600.0|65.0|0.0|100.0|0.0|0.0|0.0|9000.0|8500.0|450.0|650.0|140.0|220.0|1.0|5.0|12.0|25.0|13.0|0.0|10.0|25.0|70.0|250.0|||1275.0|3000.0|3100.0|10050.0|850.0|2535.0|19000.0|2465.0|101100.0|4700.0|0.0|0.0|15.0|12.0|0.0|383.0|510.0|1530.0|8415.0|800.0|||
||2020|30429.0|9710.0|3884.0|1705.0|332.0|142.0|14.0|1.0|3022.0|0.0|8289.0|189.0|0.0|5779.0|81.0|0.0|123.0|0.0|0.0|0.0|9473.0|9616.0|512.0|739.0|189.0|303.0|1.0|6.0|12.0|25.0|13.0|0.0|9.0|24.0|75.0|255.0|0.0|0.0|1450.0|3650.0|3816.0|13800.0|950.0|6750.0|29900.0|3050.0|119918.0|6050.0|0.0|0.0|17.0|13.0|0.0|350.0|810.0|2200.0|10750.0|1025.0|0.0|0.0|
||2021|26750.0|8800.0|3420.0|1640.0|295.0|120.0|13.0|2.0|3420.0|0.0|7605.0|180.0|0.0|5250.0|70.0|0.0|105.0|0.0|0.0|0.0|8800.0|8695.0|460.0|675.0|165.0|250.0|0.0|4.0|18.0|26.0|12.0|0.0|9.0|20.0|72.0|250.0|||2550.0|2150.0|3450.0|13125.0|815.0|8500.0|24500.0|2600.0|107200.0|5550.0|25.0|20.0|20.0|15.0|0.0|325.0|730.0|2000.0|9685.0|890.0|||
|Konya(Derbent)-1907|2015|1462.0|423.0|280.0|102.0|30.0|30.0|||66.0|0.0|282.0|30.0|0.0|50.0|0.0|0.0|20.0||||468.0|469.0|92.0|95.0|8.0|10.0|||0.0|6.0|0.0|0.0|||34.0|173.0|||0.0|0.0|30.0|120.0|40.0|0.0|248.0|348.0|4003.0|45.0||||||0.0|263.0|334.0|697.0|1003.0|||
||2016|1639.0|416.0|158.0|111.0|6.0|5.0|||102.0|0.0|373.0|10.0|0.0|33.0|0.0|0.0|3.0||||472.0|461.0|103.0|114.0|3.0|5.0|||0.0|5.0|0.0|0.0|||33.0|172.0|||0.0|0.0|18.0|99.0|28.0|0.0|0.0|295.0|3904.0|38.0||||||0.0|0.0|253.0|593.0|0.0|||
||2017|1706.0|485.0|134.0|99.0|4.0|3.0|||89.0|0.0|372.0|5.0|0.0|15.0|0.0|0.0|2.0||||648.0|587.0|92.0|105.0|3.0|3.0|||0.0|3.0|0.0|0.0|||32.0|162.0|||0.0|0.0|8.0|74.0|8.0|0.0|719.0|1004.0|2101.0|15.0||||||0.0|434.0|574.0|856.0|30.0|||
||2018|1868.0|543.0|205.0|135.0|1.0|1.0|||128.0|0.0|413.0|15.0|0.0|79.0|0.0|0.0|1.0||||563.0|570.0|122.0|115.0|1.0|1.0|||0.0|4.0|0.0|0.0|||30.0|148.0|||0.0|105.0|30.0|108.0|9.0|0.0|570.0|1191.0|1775.0|15.0||||||0.0|316.0|579.0|643.0|5.0|||
||2019|1851.0|557.0|267.0|160.0|1.0|1.0|||83.0|0.0|365.0|20.0|0.0|78.0|0.0|0.0|1.0||||563.0|616.0|150.0|145.0|1.0|1.0|||0.0|3.0|0.0|0.0|||25.0|140.0|||0.0|35.0|19.0|49.0|4.0|87.0|1108.0|854.0|2755.0|105.0||||||0.0|340.0|440.0|910.0|17.0|||
||2020|1906.0|517.0|227.0|149.0|1.0|1.0|0.0|0.0|173.0|0.0|548.0|25.0|0.0|115.0|0.0|0.0|1.0|0.0|0.0|0.0|570.0|514.0|93.0|115.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|35.0|19.0|48.0|6.0|1000.0|750.0|1999.0|2355.0|50.0|0.0|0.0|0.0|0.0|0.0|0.0|735.0|505.0|246.0|17.0|0.0|0.0|
||2021|1965.0|497.0|202.0|142.0|1.0|1.0|0.0|0.0|113.0|0.0|384.0|12.0|0.0|83.0|0.0|0.0|1.0|0.0|0.0|0.0|602.0|581.0|128.0|160.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|||0.0|65.0|210.0|556.0|25.0|0.0|1149.0|2097.0|3732.0|65.0|0.0|0.0|0.0|0.0|0.0|0.0|520.0|536.0|333.0|10.0|||
|Konya(Derebucak)-1789|2015|345.0|75.0|115.0|75.0|40.0|22.0|||32.0|0.0|75.0|20.0|0.0|80.0|15.0|0.0|38.0||||85.0|75.0|75.0|75.0|25.0|28.0|||||||||40.0|120.0||||||||0.0|350.0|900.0|1700.0|130.0||||||0.0|3500.0|2450.0|6850.0|180.0|||
||2016|330.0|70.0|110.0|70.0|37.0|26.0|||24.0|0.0|65.0|18.0|0.0|82.0|12.0|0.0|25.0||||70.0|70.0|65.0|70.0|20.0|24.0|||||||||50.0|115.0||||||||0.0|345.0|730.0|1300.0|135.0||||||0.0|3450.0|2300.0|6500.0|190.0|||
||2017|1060.0|75.0|115.0|73.0|40.0|28.0|||25.0|0.0|60.0|19.0|0.0|80.0|13.0|0.0|26.0||||65.0|75.0|70.0|65.0|22.0|25.0|||3.0|2.0|3.0|2.0|1.0|2.0|65.0|135.0||||||||0.0|340.0|740.0|1350.0|140.0||||||0.0|3400.0|2350.0|6450.0|200.0|||
||2018|1230.0|100.0|124.0|82.0|44.0|35.0|||23.0|0.0|70.0|17.0|0.0|90.0|11.0|0.0|25.0||||75.0|85.0|80.0|75.0|25.0|27.0|||2.0|1.0|2.0|1.0|2.0|1.0|30.0|98.0||||||||0.0|305.0|730.0|1260.0|152.0||||||0.0|3250.0|2225.0|6220.0|210.0|||
||2019|1210.0|105.0|120.0|90.0|55.0|40.0|||20.0|0.0|75.0|15.0|0.0|85.0|12.0|0.0|30.0||||80.0|80.0|75.0|80.0|30.0|35.0|||1.0|2.0|1.0|2.0|1.0|2.0|25.0|92.0||||||||0.0|280.0|630.0|900.0|135.0||||||0.0|2470.0|1750.0|5015.0|220.0|||
||2020|1210.0|109.0|124.0|94.0|60.0|45.0|0.0|0.0|19.0|0.0|79.0|16.0|0.0|79.0|14.0|0.0|32.0|0.0|0.0|0.0|84.0|84.0|79.0|83.0|32.0|37.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|14.0|51.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|340.0|616.0|1080.0|136.0|0.0|0.0|0.0|0.0|0.0|0.0|2820.0|1980.0|5960.0|235.0|0.0|0.0|
||2021|1215.0|110.0|147.0|115.0|75.0|50.0|0.0|0.0|18.0|0.0|80.0|20.0|0.0|90.0|15.0|0.0|40.0|0.0|0.0|0.0|83.0|85.0|85.0|90.0|40.0|45.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|13.0|49.0|||0.0|0.0|0.0|0.0|0.0|0.0|390.0|720.0|1280.0|138.0|0.0|0.0|0.0|0.0|0.0|0.0|3384.0|2010.0|6980.0|270.0|||
|Konya(Doğanhisar)-1285|2015|2681.0|907.0|470.0|151.0|167.0|51.0|||173.0|0.0|782.0|31.0|0.0|155.0|8.0|0.0|47.0||||987.0|964.0|171.0|182.0|62.0|68.0|||3.0|14.0|15.0|2.0|9.0|32.0|71.0|193.0|||150.0|280.0|400.0|540.0|40.0|740.0|800.0|1100.0|5500.0|500.0||||||300.0|350.0|600.0|1200.0|250.0|||
||2016|2678.0|906.0|468.0|149.0|166.0|50.0|||171.0|0.0|780.0|30.0|0.0|153.0|7.0|0.0|46.0||||986.0|962.0|170.0|180.0|61.0|67.0|||2.0|13.0|14.0|3.0|8.0|30.0|70.0|192.0|||145.0|275.0|385.0|530.0|35.0|730.0|780.0|1080.0|5400.0|480.0||||||290.0|340.0|580.0|1170.0|230.0|||
||2017|2893.0|1068.0|1625.0|415.0|50.0|15.0|3.0|2.0|260.0|0.0|1060.0|120.0|0.0|270.0|12.0|0.0|20.0|1.0|0.0|0.0|1070.0|996.0|280.0|320.0|20.0|9.0|1.0|0.0|8.0|16.0|10.0|2.0|4.0|28.0|40.0|185.0|||100.0|30.0|750.0|762.0|40.0|300.0|113.0|1606.0|3296.0|229.0||||||20.0|4.0|517.0|409.0|78.0|||
||2018|2280.0|1114.0|1458.0|320.0|62.0|4.0|4.0|5.0|60.0|0.0|990.0|45.0|0.0|233.0|2.0|0.0|4.0|0.0|0.0|2.0|943.0|1121.0|436.0|289.0|1.0|0.0|0.0|0.0|7.0|11.0|15.0|0.0|3.0|26.0|26.0|200.0|||53.0|151.0|383.0|1235.0|83.0|0.0|450.0|1214.0|3775.0|214.0||||||0.0|160.0|651.0|603.0|79.0|||
||2019|3868.0|885.0|1439.0|670.0|80.0|7.0|9.0|0.0|469.0|0.0|788.0|301.0|0.0|504.0|3.0|0.0|17.0|2.0|0.0|1.0|1037.0|1010.0|425.0|431.0|1.0|1.0|2.0|1.0|5.0|12.0|16.0|0.0|2.0|22.0|20.0|195.0|||0.0|19.0|250.0|1707.0|76.0|0.0|77.0|945.0|4038.0|95.0||||||59.0|382.0|402.0|1058.0|88.0|||
||2020|4027.0|892.0|1673.0|579.0|82.0|15.0|8.0|0.0|662.0|0.0|844.0|413.0|0.0|467.0|17.0|0.0|5.0|2.0|0.0|2.0|877.0|832.0|427.0|363.0|1.0|1.0|3.0|1.0|3.0|15.0|15.0|0.0|2.0|22.0|13.0|196.0|0.0|0.0|152.0|399.0|1167.0|1500.0|69.0|11.0|234.0|496.0|4441.0|288.0|0.0|0.0|0.0|0.0|0.0|20.0|86.0|611.0|1012.0|135.0|0.0|0.0|
||2021|3610.0|750.0|1584.0|474.0|64.0|3.0|14.0|3.0|430.0|0.0|683.0|216.0|0.0|517.0|8.0|0.0|5.0|5.0|0.0|1.0|860.0|800.0|675.0|790.0|0.0|1.0|1.0|6.0|4.0|16.0|14.0|0.0|1.0|15.0|5.0|150.0|||0.0|74.0|2103.0|2513.0|157.0|56.0|64.0|1776.0|5014.0|204.0|0.0|0.0|0.0|0.0|0.0|118.0|52.0|666.0|1508.0|195.0|||
|Konya(Emirgazi)-1920|2015|9850.0|2505.0|600.0|150.0|1.0|0.0|||300.0|0.0|2115.0|100.0|0.0|300.0|0.0|0.0|1.0||||2450.0|2800.0|100.0|95.0|1.0|1.0|||8.0|25.0|0.0|25.0|5.0|8.0|18.0|182.0||||||||4000.0|1500.0|2200.0|27500.0|1210.0||||||385.0|395.0|475.0|1455.0|65.0|||
||2016|9860.0|2510.0|610.0|140.0|2.0|0.0|||310.0|0.0|2120.0|110.0|0.0|310.0|0.0|0.0|2.0||||2500.0|2810.0|99.0|100.0|2.0|2.0|||9.0|26.0|0.0|24.0|6.0|9.0|19.0|150.0||||||||4100.0|1550.0|2300.0|27600.0|1200.0||||||390.0|400.0|480.0|1460.0|66.0|||
||2017|11860.0|3010.0|620.0|150.0|27.0|0.0|||590.0|0.0|2620.0|115.0|0.0|320.0|0.0|0.0|3.0||||3007.0|2810.0|102.0|110.0|3.0|3.0|||8.0|25.0|0.0|22.0|7.0|10.0|17.0|140.0||||||||10000.0|3000.0|4300.0|36345.0|1400.0||||||480.0|500.0|590.0|1800.0|85.0|||
||2018|13560.0|3203.0|650.0|160.0|28.0|0.0|||905.0|0.0|2800.0|125.0|0.0|350.0|0.0|0.0|4.0||||4141.0|3900.0|105.0|115.0|4.0|4.0|||7.0|26.0|0.0|21.0|6.0|9.0|26.0|185.0||||||||19500.0|6338.0|5549.0|48409.0|2531.0||||||485.0|505.0|595.0|1805.0|86.0|||
||2019|13480.0|3036.0|720.0|200.0|30.0|0.0|||967.0|0.0|3349.0|100.0|0.0|400.0|0.0|0.0|10.0||||3622.0|3018.0|120.0|130.0|7.0|5.0|||6.0|25.0|0.0|20.0|7.0|10.0|25.0|180.0||||||||15000.0|12900.0|6453.0|44340.0|2602.0||||||400.0|434.0|430.0|2082.0|80.0|||
||2020|13633.0|3080.0|737.0|207.0|31.0|0.0|0.0|0.0|990.0|0.0|3433.0|102.0|0.0|409.0|0.0|0.0|11.0|0.0|0.0|0.0|3736.0|3130.0|126.0|136.0|8.0|6.0|0.0|0.0|8.0|24.0|0.0|19.0|0.0|0.0|21.0|151.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|16855.0|6000.0|7010.0|44550.0|2300.0|0.0|0.0|0.0|0.0|0.0|410.0|450.0|440.0|1755.0|82.0|0.0|0.0|
||2021|9810.0|2845.0|4324.0|745.0|139.0|55.0|0.0|0.0|787.0|0.0|1647.0|326.0|0.0|1385.0|0.0|0.0|149.0|0.0|0.0|0.0|2120.0|2080.0|1647.0|1454.0|63.0|31.0|0.0|0.0|7.0|26.0|0.0|17.0|0.0|0.0|17.0|149.0|||0.0|0.0|0.0|0.0|0.0|18666.0|6500.0|7025.0|44980.0|2350.0|0.0|0.0|0.0|0.0|0.0|354.0|378.0|378.0|1425.0|76.0|||
|Konya(Ereğli)-1312|2015|40749.0|17753.0|2489.0|1737.0|521.0|150.0|||484.0|0.0|14799.0|61.0|0.0|1404.0|130.0|0.0|205.0||||20403.0|19796.0|1929.0|1838.0|305.0|265.0|||50.0|120.0|0.0|13.0|3.0|6.0|16.0|145.0||||||||12066.0|2791.0|30798.0|83764.0|2000.0||||||996.0|1699.0|6638.0|10300.0|220.0|||
||2016|43008.0|18737.0|2627.0|1833.0|559.0|169.0|||511.0|0.0|15619.0|64.0|0.0|1482.0|148.0|0.0|227.0||||21534.0|20893.0|2036.0|1940.0|322.0|290.0|||60.0|110.0|0.0|12.0|2.0|5.0|14.0|140.0||||||||10219.0|2200.0|21600.0|95300.0|2100.0||||||1055.0|1830.0|7350.0|12540.0|225.0|||
||2017|53629.0|22904.0|4475.0|1911.0|609.0|260.0|||806.0|0.0|19319.0|67.0|0.0|1612.0|120.0|0.0|219.0||||27008.0|26135.0|2254.0|2181.0|307.0|297.0|||75.0|111.0|0.0|10.0|1.0|6.0|13.0|135.0||||||||252.0|17031.0|39752.0|108489.0|6349.0||||||7.0|931.0|2138.0|5276.0|156.0|||
||2018|55389.0|23656.0|4622.0|1974.0|629.0|269.0|||832.0|0.0|19953.0|69.0|0.0|1665.0|124.0|0.0|226.0||||27895.0|26993.0|2328.0|2253.0|317.0|307.0|||60.0|120.0|0.0|11.0|2.0|7.0|12.0|130.0||||||||290.0|20112.0|41580.0|110873.0|7159.0||||||10.0|806.0|2049.0|6035.0|157.0|||
||2019|56369.0|24075.0|4704.0|2009.0|640.0|274.0|||847.0|0.0|20306.0|70.0|0.0|1694.0|126.0|0.0|230.0||||28389.0|27471.0|2369.0|2293.0|320.0|312.0|||58.0|125.0|0.0|10.0|1.0|6.0|11.0|115.0||||||||390.0|24852.0|49885.0|122941.0|7288.0||||||17.0|840.0|2200.0|6425.0|162.0|||
||2020|57762.0|24670.0|4820.0|2059.0|645.0|281.0|0.0|0.0|867.0|0.0|20808.0|70.0|0.0|1736.0|139.0|0.0|235.0|0.0|0.0|0.0|29090.0|28150.0|2428.0|2350.0|328.0|320.0|0.0|0.0|57.0|123.0|0.0|9.0|1.0|5.0|8.0|108.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1156.0|31741.0|64150.0|158007.0|11102.0|0.0|0.0|0.0|0.0|0.0|110.0|1456.0|3358.0|7030.0|246.0|0.0|0.0|
||2021|61106.0|25000.0|5302.0|2051.0|653.0|279.0|0.0|0.0|860.0|0.0|21000.0|71.0|0.0|1730.0|150.0|0.0|300.0|0.0|0.0|0.0|30985.0|30150.0|2919.0|2340.0|400.0|300.0|0.0|0.0|65.0|300.0|0.0|7.0|1.0|6.0|7.0|105.0|||73.0|1020.0|3080.0|6500.0|144.0|1631.0|27500.0|71400.0|189820.0|6500.0|65.0|148.0|116.0|190.0|10.0|120.0|848.0|2074.0|9553.0|122.0|||
|Konya(Güneysınır)-1933|2015|3200.0|1010.0|551.0|100.0|21.0|0.0|||90.0|0.0|359.0|40.0|0.0|50.0|0.0|0.0|0.0||||820.0|879.0|115.0|110.0|0.0|0.0|||||||0.0|29.0|0.0|41.0||||||||120.0|2600.0|2400.0|6000.0|450.0||||||150.0|1850.0|2400.0|4600.0|500.0|||
||2016|3250.0|1100.0|500.0|150.0|20.0|0.0|||95.0|0.0|360.0|50.0|0.0|110.0|0.0|0.0|0.0||||750.0|800.0|75.0|80.0|0.0|0.0|||||||0.0|28.0|0.0|40.0||||||||100.0|1700.0|1975.0|5025.0|350.0||||||100.0|1800.0|2500.0|4500.0|600.0|||
||2017|3550.0|1090.0|490.0|160.0|||||85.0|0.0|315.0|55.0|0.0|100.0|||||||690.0|760.0|70.0|85.0|||||||||0.0|20.0|0.0|30.0||||||||0.0|1652.0|1462.0|6422.0|136.0||||||0.0|3560.0|2749.0|5795.0|363.0|||
||2018|3770.0|1260.0|500.0|180.0|||||90.0|0.0|325.0|50.0|0.0|115.0|||||||730.0|870.0|80.0|80.0|||||||||0.0|7.0|0.0|20.0||||||||0.0|3180.0|1477.0|6504.0|400.0||||||0.0|4845.0|2206.0|5866.0|899.0|||
||2019|3895.0|1297.0|545.0|197.0|||||45.0|0.0|345.0|25.0|0.0|116.0|||||||759.0|890.0|71.0|75.0|||||2.0|3.0|5.0|0.0|||11.0|25.0||||||||0.0|3612.0|4503.0|6832.0|462.0||||||0.0|4590.0|3866.0|6432.0|970.0|||
||2020|3904.0|1317.0|609.0|254.0|0.0|0.0|0.0|0.0|50.0|0.0|347.0|27.0|0.0|119.0|0.0|0.0|0.0|0.0|0.0|0.0|772.0|891.0|64.0|71.0|0.0|0.0|0.0|0.0|0.0|5.0|7.0|0.0|0.0|0.0|14.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3925.0|3663.0|9099.0|356.0|0.0|0.0|0.0|0.0|0.0|2934.0|3584.0|3416.0|8006.0|1130.0|0.0|0.0|
||2021|4747.0|1107.0|634.0|325.0|16.0|0.0|0.0|0.0|381.0|0.0|562.0|53.0|0.0|245.0|2.0|0.0|0.0|0.0|0.0|0.0|886.0|1030.0|428.0|412.0|0.0|0.0|0.0|0.0|0.0|4.0|6.0|0.0|0.0|0.0|15.0|28.0|||0.0|0.0|772.0|1645.0|417.0|0.0|1566.0|4571.0|12742.0|765.0|0.0|0.0|0.0|0.0|0.0|1989.0|3323.0|3468.0|7786.0|1063.0|||
|Konya(Hadim)-1375|2015|747.0|162.0|296.0|32.0|178.0|81.0|||110.0|0.0|101.0|43.0|0.0|28.0|48.0|0.0|50.0||||104.0|110.0|45.0|62.0|40.0|52.0|||13.0|34.0|55.0|8.0|135.0|175.0|110.0|213.0|||0.0|270.0|105.0|256.0|43.0|316.0|179.0|3310.0|7403.0|703.0||||||127.0|1310.0|6216.0|8485.0|1986.0|||
||2016|700.0|150.0|290.0|30.0|155.0|80.0|||90.0|0.0|90.0|30.0|0.0|25.0|38.0|0.0|40.0||||120.0|140.0|50.0|55.0|42.0|50.0|||11.0|25.0|45.0|0.0|95.0|142.0|70.0|195.0|||100.0|340.0|127.0|310.0|59.0|305.0|210.0|2800.0|7200.0|630.0||||||180.0|1500.0|5700.0|9614.0|1693.0|||
||2017|720.0|152.0|289.0|31.0|132.0|81.0|||67.0|0.0|86.0|24.0|0.0|22.0|40.0|0.0|38.0||||135.0|160.0|45.0|49.0|40.0|47.0|||10.0|0.0|41.0|0.0|90.0|151.0|65.0|182.0|||87.0|200.0|210.0|200.0|32.0|195.0|200.0|1387.0|5680.0|320.0||||||170.0|1450.0|5023.0|8650.0|1700.0|||
||2018|775.0|180.0|289.0|41.0|132.0|91.0|||77.0|0.0|96.0|24.0|0.0|32.0|40.0|0.0|48.0||||155.0|170.0|55.0|59.0|50.0|57.0|||8.0|0.0|42.0|0.0|70.0|145.0|60.0|180.0|||87.0|250.0|250.0|270.0|32.0|255.0|400.0|1587.0|5820.0|336.0||||||170.0|1515.0|5123.0|8750.0|1700.0|||
||2019|776.0|185.0|291.0|42.0|133.0|92.0|||78.0|0.0|98.0|25.0|0.0|33.0|41.0|0.0|49.0||||159.0|171.0|56.0|60.0|51.0|58.0|||9.0|0.0|41.0|0.0|64.0|142.0|64.0|176.0|||92.0|285.0|285.0|300.0|40.0|300.0|500.0|1940.0|7062.0|400.0||||||189.0|1666.0|6374.0|10792.0|1891.0|||
||2020|748.0|210.0|304.0|50.0|140.0|95.0|0.0|0.0|74.0|0.0|99.0|21.0|0.0|33.0|41.0|0.0|51.0|0.0|0.0|0.0|165.0|189.0|58.0|62.0|49.0|56.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15.0|20.0|0.0|0.0|117.0|305.0|334.0|420.0|32.0|152.0|130.0|800.0|8639.0|450.0|0.0|0.0|0.0|0.0|0.0|338.0|1500.0|3125.0|10251.0|500.0|0.0|0.0|
||2021|489.0|172.0|403.0|82.0|135.0|75.0|0.0|0.0|0.0|0.0|82.0|0.0|0.0|42.0|0.0|0.0|40.0|0.0|0.0|0.0|142.0|53.0|79.0|85.0|38.0|41.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|14.0|19.0|||132.0|340.0|391.0|503.0|35.0|170.0|148.0|1357.0|12454.0|616.0|0.0|0.0|0.0|0.0|0.0|440.0|1825.0|4181.0|16000.0|671.0|||
|Konya(Halkapınar)-1937|2015|2592.0|714.0|85.0|9.0|||||58.0|0.0|427.0|1.0|0.0|0.0|||||||763.0|774.0|55.0|52.0|||||0.0|6.0|65.0|0.0|0.0|10.0|0.0|260.0||||||||138.0|1921.0|2024.0|9505.0|207.0|0.0|0.0|0.0|4.0|0.0|55.0|1296.0|978.0|1498.0|207.0|||
