|||Sütunlar|||||||||||||||||||||||||||||||
Satırlar|||Konya(Ahırlı)-1868|Konya(Akören)-1753|Konya(Akşehir)-1122|Konya(Altınekin)-1760|Konya(Beyşehir)-1188|Konya(Bozkır)-1207|Konya(Cihanbeyli)-1222|Konya(Derbent)-1907|Konya(Derebucak)-1789|Konya(Doğanhisar)-1285|Konya(Emirgazi)-1920|Konya(Ereğli)-1312|Konya(Güneysınır)-1933|Konya(Hadim)-1375|Konya(Halkapınar)-1937|Konya(Hüyük)-1804|Konya(Ilgın)-1400|Konya(Kadınhanı)-1422|Konya(Karapınar)-1441|Konya(Karatay)-1814|Konya(Kulu)-1491|Konya(Meram)-1827|Konya(Sarayönü)-1598|Konya(Selçuklu)-1839|Konya(Seydişehir)-1617|Konya(Taşkent)-1848|Konya(Tuzlukçu)-1990|Konya(Yalıhüyük)-1994|Konya(Yunak)-1735|Konya(Çeltik)-1902|Konya(Çumra)-1262|
||||||||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||
|Toplu Meyveliklerin Alanı ve 01.24.23.00.02. (Zerdali) - Dekar|2015|||||||||||||||||10.0|0.0||0.0||0.0||0.0||||||||
||2016|||||||||||||||||10.0|0.0||0.0||||0.0||||||||
||2017|||||||||||||||||10.0|0.0||0.0||||0.0||||||||
||2018|||||||||||||||||10.0|0.0||0.0||||0.0||||||||
||2019|||||||||||||||||10.0|0.0||0.0||||||||||||
||2020|||||||||||||||||10.0|0.0||0.0||||||||||||
||2021|||||||||||||||||10.0|0.0||0.0||||||||||||
|Toplu Meyveliklerin Alanı ve 01.24.24.00.01. (Kiraz) - Dekar|2015|165.0|110.0|9275.0|0.0|1600.0|3067.0|15.0|550.0|88.0|450.0||4100.0|735.0|31000.0|3750.0|825.0|175.0|102.0|51.0|102.0|0.0|557.0|150.0|200.0|1230.0|7400.0|51.0|51.0|153.0|30.0|690.0|
||2016|165.0|115.0|9475.0|0.0|1420.0|3067.0|15.0|550.0|88.0|500.0||4000.0|735.0|31000.0|3850.0|750.0|175.0|90.0|51.0|102.0|0.0|600.0|170.0|200.0|1260.0|7402.0|51.0|51.0|153.0|0.0|600.0|
||2017|165.0|115.0|9950.0|0.0|1270.0|3067.0|15.0|570.0|88.0|500.0||4000.0|740.0|31000.0|3900.0|730.0|175.0|85.0|51.0|102.0|0.0|570.0|170.0|200.0|1260.0|7405.0|104.0|50.0|162.0|0.0|600.0|
||2018|165.0|110.0|15103.0|0.0|975.0|3067.0|15.0|570.0|88.0|500.0||3500.0|740.0|31000.0|4050.0|650.0|175.0|85.0|51.0|102.0|0.0|570.0|170.0|112.0|1260.0|7405.0|104.0|45.0|162.0|0.0|213.0|
||2019|165.0|110.0|15103.0|0.0|975.0|2960.0|15.0|570.0|88.0|500.0||3500.0|745.0|31000.0|3750.0|650.0|275.0|85.0|51.0|102.0|18.0|570.0|165.0|115.0|1260.0|7405.0|108.0|45.0||0.0|213.0|
||2020|165.0|110.0|15274.0|0.0|980.0|2960.0|15.0|570.0|88.0|500.0||3300.0|740.0|32499.0|3700.0|655.0|275.0|85.0|51.0|80.0|20.0|570.0|165.0|119.0|1260.0|7218.0|110.0|40.0||0.0|213.0|
