|||Sütunlar|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||2013|35215.0|38886.0|16052.0|865.0|30449.0|||32997.0||468.0|609.0|27.0|20.0|147949.0|40.0||724.0||1746.0|1718.0|60.0|2.0|548.0|5147.0|2322.0|2384.0|143.0|41793.0|502.0|74026.0|740.0|5992.0|||110.0||11.0|31.0|5066.0||1.0|531.0|1489.0|9024.0||1255.0|3354.0||34.0|7875.0|328.0|13067.0|207146.0|||20.0||||43.0||||
||2014|26352.0|36886.0|20787.0|815.0|30504.0|||35883.0||301.0|514.0|27.0|15.0|148332.0|30.0||801.0||1591.0|972.0|60.0|2.0|833.0|5094.0|2232.0|2625.0|141.0|41023.0|412.0|68252.0|688.0|8512.0|||114.0||11.0|30.0|5150.0||1.0|534.0|1623.0|10176.0||1281.0|5948.0||34.0|9991.0|3989.0|32581.0|268019.0|||12.0||||43.0||||
||2015|20360.0|34276.0|18285.0|815.0|30551.0|||38753.0||298.0|481.0|27.0|21.0|125054.0|30.0||593.0||1594.0|968.0|60.0|2.0|949.0|5306.0|1895.0|2573.0|131.0|68376.0|418.0|71978.0|848.0|9012.0|||114.0||11.0|30.0|5151.0||1.0|538.0|1713.0|9742.0||1179.0|4351.0||43.0|11854.0|4043.0|17173.0|175008.0|||7.0||||24.0||||
||2016|25902.0|42951.0|21834.0|810.0|103112.0|||43741.0||233.0|563.0|29.0|21.0|139519.0|20.0||567.0||1602.0|868.0|61.0|2.0|795.0|5221.0|1647.0|3036.0|129.0|46574.0|423.0|74311.0|3099.0|10979.0|||112.0|||26.0|4745.0||3.0|568.0|1875.0|11603.0||1160.0|4523.0||48.0|13023.0|4123.0|22847.0|206663.0|||5.0||||24.0||||
||2017|29183.0|40826.0|25605.0|900.0|77119.0|||42576.0||272.0|597.0|14.0|33.0|109863.0|20.0||569.0||1696.0|888.0|60.0|2.0|857.0|5585.0|2287.0|2304.0|129.0|68509.0|424.0|82572.0|3175.0|12068.0|||102.0||||5216.0||3.0|566.0|1811.0|11542.0||898.0|4388.0||47.0|14036.0|4179.0|24752.0|164756.0|||3.0||||||||
||2018|28260.0|41166.0|29741.0|755.0|95056.0|||45652.0||277.0|573.0|18.0|26.0|153456.0|7.0||703.0||1665.0|899.0|63.0||846.0|5499.0|2760.0|2016.0|125.0|57892.0|382.0|76056.0|3399.0|11391.0|||102.0||||5562.0||2.0|497.0|1811.0|11610.0||516.0|4782.0||64.0|14886.0|4163.0|20341.0|82415.0|||2.0||||||||
||2019|24899.0|36784.0|20662.0|523.0|71321.0|||43433.0||218.0|498.0|13.0|31.0|80567.0|5.0||581.0||1384.0|688.0|63.0||862.0|5206.0|2702.0|2189.0|125.0|66136.0|381.0|74200.0|3525.0|11373.0|||102.0||||5570.0||2.0|499.0|2529.0|12168.0||889.0|5305.0||68.0|15084.0|4160.0|12204.0|104273.0|||2.0||||||||
||2020|29322.0|31514.0|22060.0|61.0|72116.0|||62347.0||230.0|535.0|13.0|48.0|155569.0|6.0||1346.0||1363.0|674.0|9.0||1447.0|4661.0|3587.0|2097.0|56.0|108495.0|434.0|70502.0|3634.0|15935.0|||102.0||||5232.0||4.0|568.0|2376.0|20802.0||830.0|8741.0||85.0|20064.0|4580.0|11014.0|83861.0|||2.0||||2.0||||
||2021|26619.0|23543.0|16143.0|36.0|67235.0|0.0|318.0|68271.0|0.0|226.0|543.0|13.0|33.0|65271.0|7.0||679.0||854.0|700.0|12.0||1450.0|4482.0|4316.0|2344.0|56.0|87667.0|435.0|62381.0|3296.0|16392.0|0.0||101.0|13.0|||5281.0||4.0|513.0|2716.0|21721.0||429.0|10286.0||85.0|19454.0|4560.0|15026.0|153888.0|||2.0||||2.0||||
|Kahramanmaraş-46|2004|89520.0||510.0|25360.0||||747.0||150.0|||525.0||||750.0|0.0|9520.0|11382.0|1387.0|968.0|11535.0|2864.0|381.0|71122.0|25.0|2119.0|519.0|486.0|219.0|881.0||665.0||||1.0|228.0|||1612.0|259.0||110.0|3963.0|4836.0|||105.0|820.0|768.0|1749.0||3418.0|||||16.0||||
||2005|104220.0||510.0|28485.0||||904.0||150.0|||525.0||||750.0|0.0|9811.0|11708.0|1382.0|1359.0|10161.0|2887.0|361.0|147621.0|30.0|2324.0|760.0|775.0|166.0|897.0||||||10.0|495.0|||1544.0|236.0||150.0|5260.0|5312.0|||124.0|873.0|1538.0|6301.0||3750.0|||||16.0||||
